,data,godzina,dom,-,wyjazd,wynik,pusta
327,,17:00,Zagłębie Lubin,-,Podbeskidzie Bielsko-Biała,1:1 (0:1),
328,,19:30,Lech Poznań,-,Pogoń Szczecin,1:2 (1:2),
329,19/07/2015,14:30,Korona Kielce,-,Jagiellonia Białystok,3:2 (1:2),
330,,17:00,Śląsk Wrocław,-,Legia Warszawa,1:4 (1:1),
331,20/07/2015,17:00,Piast Gliwice,-,Bruk-Bet Termalica Nieciecza,1:0 (1:0),
332,24/07/2015,17:00,Ruch Chorzów,-,Piast Gliwice,2:0 (0:0),
333,,19:30,KS Cracovia,-,Wisła Kraków,1:1 (1:1),
334,25/07/2015,17:00,Zagłębie Lubin,-,Korona Kielce,0:2 (0:1),
335,,19:30,Lech Poznań,-,Lechia Gdańsk,2:1 (1:0),
336,26/07/2015,14:30,Pogoń Szczecin,-,Śląsk Wrocław,1:1 (0:0),
337,,14:30,Jagiellonia Białystok,-,Bruk-Bet Termalica Nieciecza,2:0 (1:0),
338,,17:00,Legia Warszawa,-,Podbeskidzie Bielsko-Biała,5:0 (3:0),
339,27/07/2015,17:00,Górnik Łęczna,-,Górnik Zabrze,2:1 (1:0),
340,31/07/2015,17:00,Piast Gliwice,-,Górnik Zabrze,3:2 (1:0),
341,,19:30,Lechia Gdańsk,-,Pogoń Szczecin,1:1 (1:1),
342,01/08/2015,17:00,Podbeskidzie Bielsko-Biała,-,KS Cracovia,0:1 (0:0),
343,,19:30,Wisła Kraków,-,Lech Poznań,2:0 (1:0),
344,02/08/2015,14:30,Śląsk Wrocław,-,Bruk-Bet Termalica Nieciecza,2:0 (1:0),
345,,14:30,Jagiellonia Białystok,-,Zagłębie Lubin,1:2 (1:0),
346,,17:00,Górnik Łęczna,-,Legia Warszawa,0:2 (0:2),
347,03/08/2015,17:00,Korona Kielce,-,Ruch Chorzów,1:2 (1:1),
348,07/08/2015,17:00,KS Cracovia,-,Piast Gliwice,1:2 (1:0),
349,,19:30,Bruk-Bet Termalica Nieciecza,-,Zagłębie Lubin,1:0 (1:0),
350,08/08/2015,14:30,Górnik Zabrze,-,Jagiellonia Białystok,1:3 (1:2),
351,,17:00,Pogoń Szczecin,-,Górnik Łęczna,0:0 (0:0),
352,,19:30,Lech Poznań,-,Korona Kielce,0:0 (0:0),
353,09/08/2015,14:30,Śląsk Wrocław,-,Lechia Gdańsk,0:0 (0:0),
354,,17:00,Legia Warszawa,-,Wisła Kraków,1:1 (1:0),
355,10/08/2015,17:00,Ruch Chorzów,-,Podbeskidzie Bielsko-Biała,1:1 (0:0),
356,14/08/2015,17:00,Korona Kielce,-,KS Cracovia,0:3 (0:2),
357,,19:30,Zagłębie Lubin,-,Lech Poznań,2:1 (2:0),
358,15/08/2015,14:30,Bruk-Bet Termalica Nieciecza,-,Górnik Zabrze,3:0 (2:0),
359,,17:00,Górnik Łęczna,-,Śląsk Wrocław,2:3 (2:2),
360,,19:30,Piast Gliwice,-,Legia Warszawa,2:1 (1:1),
361,16/08/2015,14:30,Jagiellonia Białystok,-,Ruch Chorzów,2:1 (1:0),
362,,17:00,Wisła Kraków,-,Lechia Gdańsk,3:3 (2:1),
363,17/08/2015,17:00,Podbeskidzie Bielsko-Biała,-,Pogoń Szczecin,2:3 (0:2),
364,21/08/2015,17:00,Pogoń Szczecin,-,Wisła Kraków,1:1 (0:1),
365,,19:30,Lechia Gdańsk,-,Górnik Łęczna,3:1 (1:1),
366,22/08/2015,14:30,Ruch Chorzów,-,Bruk-Bet Termalica Nieciecza,4:1 (1:1),
367,,17:00,Śląsk Wrocław,-,Podbeskidzie Bielsko-Biała,1:1 (1:0),
368,,19:30,KS Cracovia,-,Jagiellonia Białystok,1:1 (1:1),
369,23/08/2015,14:30,Lech Poznań,-,Piast Gliwice,0:1 (0:1),
370,,17:00,Legia Warszawa,-,Korona Kielce,1:2 (0:1),
371,24/08/2015,17:00,Górnik Zabrze,-,Zagłębie Lubin,2:2 (0:2),
372,28/08/2015,17:00,Podbeskidzie Bielsko-Biała,-,Lechia Gdańsk,1:1 (1:1),
373,,19:30,Wisła Kraków,-,Śląsk Wrocław,4:2 (2:1),
374,29/08/2015,14:30,Piast Gliwice,-,Górnik Łęczna,3:0 (2:0),
375,,17:00,Zagłębie Lubin,-,Ruch Chorzów,3:1 (0:0),
376,,19:30,Korona Kielce,-,Pogoń Szczecin,1:1 (1:1),
377,30/08/2015,14:30,Bruk-Bet Termalica Nieciecza,-,Lech Poznań,3:1 (2:0),
378,,14:30,Górnik Zabrze,-,KS Cracovia,1:1 (1:1),
379,,17:00,Jagiellonia Białystok,-,Legia Warszawa,1:1 (0:1),
380,11/09/2015,17:00,Lechia Gdańsk,-,Korona Kielce,0:0 (0:0),
381,,19:30,Legia Warszawa,-,Zagłębie Lubin,2:2 (0:2),
382,12/09/2015,14:30,Śląsk Wrocław,-,Jagiellonia Białystok,3:1 (0:0),
383,,17:00,KS Cracovia,-,Bruk-Bet Termalica Nieciecza,2:3 (2:2),
384,,19:30,Lech Poznań,-,Podbeskidzie Bielsko-Biała,0:1 (0:0),
385,13/09/2015,14:30,Pogoń Szczecin,-,Piast Gliwice,3:1 (1:1),
386,,17:00,Ruch Chorzów,-,Górnik Zabrze,1:0 (1:0),
387,14/09/2015,17:00,Górnik Łęczna,-,Wisła Kraków,1:0 (1:0),
388,18/09/2015,17:00,Górnik Zabrze,-,Śląsk Wrocław,2:0 (0:0),
389,,19:30,Zagłębie Lubin,-,KS Cracovia,4:2 (1:0),
390,19/09/2015,14:30,Bruk-Bet Termalica Nieciecza,-,Pogoń Szczecin,1:1 (0:0),
391,,17:00,Podbeskidzie Bielsko-Biała,-,Wisła Kraków,0:6 (0:3),
392,,19:30,Piast Gliwice,-,Lechia Gdańsk,2:1 (1:1),
393,20/09/2015,14:30,Ruch Chorzów,-,Legia Warszawa,1:4 (1:3),
394,,17:00,Jagiellonia Białystok,-,Lech Poznań,1:0 (1:0),
395,21/09/2015,17:00,Korona Kielce,-,Górnik Łęczna,0:2 (0:1),
396,25/09/2015,17:00,Wisła Kraków,-,Korona Kielce,0:0 (0:0),
397,,19:30,Śląsk Wrocław,-,Piast Gliwice,1:2 (0:1),
398,26/09/2015,14:30,Górnik Łęczna,-,Podbeskidzie Bielsko-Biała,1:2 (1:1),
399,,17:00,KS Cracovia,-,Ruch Chorzów,2:1 (2:0),
400,,19:30,Lech Poznań,-,Górnik Zabrze,1:1 (0:0),
401,27/09/2015,14:30,Lechia Gdańsk,-,Zagłębie Lubin,3:1 (0:1),
402,,17:00,Legia Warszawa,-,Bruk-Bet Termalica Nieciecza,1:1 (0:0),
403,28/09/2015,17:00,Pogoń Szczecin,-,Jagiellonia Białystok,2:1 (1:0),
404,02/10/2015,17:00,Ruch Chorzów,-,Pogoń Szczecin,0:2 (0:2),
405,,19:30,Jagiellonia Białystok,-,Lechia Gdańsk,0:3 (0:0),
406,03/10/2015,14:30,Bruk-Bet Termalica Nieciecza,-,Górnik Łęczna,1:1 (1:1),
407,,17:00,Korona Kielce,-,Podbeskidzie Bielsko-Biała,0:0 (0:0),
408,,19:30,Piast Gliwice,-,Wisła Kraków,1:0 (1:0),
409,04/10/2015,14:30,Zagłębie Lubin,-,Śląsk Wrocław,1:1 (0:0),
410,,14:30,Górnik Zabrze,-,Legia Warszawa,2:2 (2:2),
411,,17:00,KS Cracovia,-,Lech Poznań,5:2 (3:0),
412,16/10/2015,17:00,Lechia Gdańsk,-,Górnik Zabrze,1:1 (1:1),
413,,19:30,Śląsk Wrocław,-,Korona Kielce,0:1 (0:1),
414,17/10/2015,14:30,Podbeskidzie Bielsko-Biała,-,Piast Gliwice,2:2 (1:1),
415,,17:00,Górnik Łęczna,-,Jagiellonia Białystok,3:2 (2:1),
416,,17:00,Lech Poznań,-,Ruch Chorzów,2:2 (1:2),
417,18/10/2015,14:30,Wisła Kraków,-,Bruk-Bet Termalica Nieciecza,0:0 (0:0),
418,,17:00,Legia Warszawa,-,KS Cracovia,3:1 (1:0),
419,19/10/2015,17:00,Pogoń Szczecin,-,Zagłębie Lubin,0:0 (0:0),
420,23/10/2015,17:00,Ruch Chorzów,-,Śląsk Wrocław,1:0 (1:0),
421,,19:30,Jagiellonia Białystok,-,Wisła Kraków,1:4 (1:1),
422,24/10/2015,14:30,KS Cracovia,-,Pogoń Szczecin,4:1 (0:0),
423,,17:00,Piast Gliwice,-,Korona Kielce,0:1 (0:1),
424,,17:00,Zagłębie Lubin,-,Górnik Łęczna,0:0 (0:0),
425,25/10/2015,14:30,Bruk-Bet Termalica Nieciecza,-,Lechia Gdańsk,0:1 (0:0),
426,,17:00,Legia Warszawa,-,Lech Poznań,0:1 (0:1),
427,26/10/2015,17:00,Górnik Zabrze,-,Podbeskidzie Bielsko-Biała,0:2 (0:1),
428,30/10/2015,17:00,Pogoń Szczecin,-,Górnik Zabrze,1:1 (0:0),
429,,19:30,Górnik Łęczna,-,KS Cracovia,1:0 (1:0),
430,,19:30,Wisła Kraków,-,Ruch Chorzów,0:0 (0:0),
431,31/10/2015,14:30,Piast Gliwice,-,Zagłębie Lubin,2:0 (1:0),
432,,17:00,Lechia Gdańsk,-,Legia Warszawa,1:3 (0:1),
433,,19:30,Śląsk Wrocław,-,Lech Poznań,1:1 (1:0),
434,02/11/2015,17:00,Korona Kielce,-,Bruk-Bet Termalica Nieciecza,0:1 (0:1),
435,,19:30,Podbeskidzie Bielsko-Biała,-,Jagiellonia Białystok,1:1 (0:1),
436,06/11/2015,17:00,Zagłębie Lubin,-,Wisła Kraków,1:3 (0:1),
437,,19:30,KS Cracovia,-,Śląsk Wrocław,4:1 (4:0),
438,07/11/2015,14:30,Bruk-Bet Termalica Nieciecza,-,Podbeskidzie Bielsko-Biała,0:2 (0:0),
439,,17:00,Ruch Chorzów,-,Lechia Gdańsk,3:2 (3:0),
440,,19:30,Jagiellonia Białystok,-,Piast Gliwice,0:2 (0:1),
441,08/11/2015,14:30,Górnik Zabrze,-,Korona Kielce,0:1 (0:1),
442,,14:30,Lech Poznań,-,Górnik Łęczna,3:1 (1:0),
443,,17:00,Legia Warszawa,-,Pogoń Szczecin,1:0 (1:0),
444,20/11/2015,17:00,Bruk-Bet Termalica Nieciecza,-,Piast Gliwice,3:5 (2:3),
445,,19:30,Górnik Zabrze,-,Wisła Kraków,1:1 (0:1),
446,21/11/2015,14:30,Jagiellonia Białystok,-,Korona Kielce,1:0 (1:0),
447,,17:00,Legia Warszawa,-,Śląsk Wrocław,1:0 (0:0),
448,,17:00,Górnik Łęczna,-,Ruch Chorzów,0:3 (0:2),
449,22/11/2015,14:30,Podbeskidzie Bielsko-Biała,-,Zagłębie Lubin,1:2 (1:1),
450,,17:00,Pogoń Szczecin,-,Lech Poznań,0:2 (0:1),
451,23/11/2015,17:00,KS Cracovia,-,Lechia Gdańsk,3:0 (0:0),
452,27/11/2015,17:00,Korona Kielce,-,Zagłębie Lubin,0:2 (0:1),
453,,19:30,Piast Gliwice,-,Ruch Chorzów,3:0 (2:0),
454,28/11/2015,14:30,Górnik Zabrze,-,Górnik Łęczna,1:1 (0:0),
455,,19:30,Śląsk Wrocław,-,Pogoń Szczecin,0:0 (0:0),
456,29/11/2015,14:30,Podbeskidzie Bielsko-Biała,-,Legia Warszawa,2:2 (1:0),
457,,14:30,Lechia Gdańsk,-,Lech Poznań,0:1 (0:0),
458,,17:00,Wisła Kraków,-,KS Cracovia,1:2 (1:2),
459,16/12/2015,17:00,Bruk-Bet Termalica Nieciecza,-,Jagiellonia Białystok,2:0 (0:0),
460,01/12/2015,17:00,Bruk-Bet Termalica Nieciecza,-,Śląsk Wrocław,1:1 (0:1),
461,,17:00,Ruch Chorzów,-,Korona Kielce,2:1 (1:0),
462,,19:30,Górnik Zabrze,-,Piast Gliwice,5:2 (1:2),
463,,19:30,Zagłębie Lubin,-,Jagiellonia Białystok,0:2 (0:0),
464,02/12/2015,17:00,Pogoń Szczecin,-,Lechia Gdańsk,1:0 (0:0),
465,,17:00,Legia Warszawa,-,Górnik Łęczna,2:1 (2:0),
466,,19:30,Lech Poznań,-,Wisła Kraków,2:0 (1:0),
467,,19:30,KS Cracovia,-,Podbeskidzie Bielsko-Biała,4:1 (2:1),
468,04/12/2015,17:00,Zagłębie Lubin,-,Bruk-Bet Termalica Nieciecza,2:0 (1:0),
469,,19:30,Jagiellonia Białystok,-,Górnik Zabrze,2:3 (1:1),
470,05/12/2015,14:30,Korona Kielce,-,Lech Poznań,0:1 (0:1),
471,,17:00,Podbeskidzie Bielsko-Biała,-,Ruch Chorzów,1:1 (1:0),
472,,17:00,Piast Gliwice,-,KS Cracovia,2:2 (1:1),
473,06/12/2015,14:30,Lechia Gdańsk,-,Śląsk Wrocław,1:0 (1:0),
474,,17:00,Wisła Kraków,-,Legia Warszawa,0:2 (0:0),
475,07/12/2015,17:00,Górnik Łęczna,-,Pogoń Szczecin,2:3 (0:3),
476,11/12/2015,17:00,Śląsk Wrocław,-,Górnik Łęczna,2:1 (2:1),
477,,19:30,Ruch Chorzów,-,Jagiellonia Białystok,0:4 (0:1),
478,12/12/2015,14:30,Pogoń Szczecin,-,Podbeskidzie Bielsko-Biała,2:0 (0:0),
479,,17:00,Lechia Gdańsk,-,Wisła Kraków,2:0 (1:0),
480,,17:00,Górnik Zabrze,-,Bruk-Bet Termalica Nieciecza,0:0 (0:0),
481,13/12/2015,14:30,Lech Poznań,-,Zagłębie Lubin,2:0 (1:0),
482,,17:00,Legia Warszawa,-,Piast Gliwice,1:1 (0:0),
483,14/12/2015,17:00,KS Cracovia,-,Korona Kielce,2:2 (1:1),
484,18/12/2015,17:00,Zagłębie Lubin,-,Górnik Zabrze,2:4 (2:2),
485,,19:30,Wisła Kraków,-,Pogoń Szczecin,0:1 (0:1),
486,19/12/2015,14:30,Bruk-Bet Termalica Nieciecza,-,Ruch Chorzów,0:1 (0:0),
487,,17:00,Górnik Łęczna,-,Lechia Gdańsk,3:1 (2:1),
488,,17:00,Jagiellonia Białystok,-,KS Cracovia,2:2 (0:1),
489,20/12/2015,14:30,Korona Kielce,-,Legia Warszawa,1:3 (1:1),
490,,17:00,Piast Gliwice,-,Lech Poznań,2:0 (1:0),
491,21/12/2015,17:00,Podbeskidzie Bielsko-Biała,-,Śląsk Wrocław,0:1 (0:1),
492,12/02/2016,17:00,Ruch Chorzów,-,Zagłębie Lubin,0:0 (0:0),
493,,19:30,Śląsk Wrocław,-,Wisła Kraków,1:0 (0:0),
494,13/02/2016,14:30,Górnik Łęczna,-,Piast Gliwice,0:0 (0:0),
495,,17:00,Lechia Gdańsk,-,Podbeskidzie Bielsko-Biała,5:0 (0:0),
496,,17:00,KS Cracovia,-,Górnik Zabrze,3:0 (3:0),
497,14/02/2016,14:30,Lech Poznań,-,Bruk-Bet Termalica Nieciecza,5:2 (2:1),
498,,17:00,Legia Warszawa,-,Jagiellonia Białystok,4:0 (2:0),
499,15/02/2016,17:00,Pogoń Szczecin,-,Korona Kielce,3:2 (0:2),
500,19/02/2016,17:00,Jagiellonia Białystok,-,Śląsk Wrocław,2:1 (1:1),
501,,19:30,Piast Gliwice,-,Pogoń Szczecin,0:0 (0:0),
502,20/02/2016,14:30,Korona Kielce,-,Lechia Gdańsk,4:2 (1:1),
503,,17:00,Bruk-Bet Termalica Nieciecza,-,KS Cracovia,1:1 (0:0),
504,,17:00,Podbeskidzie Bielsko-Biała,-,Lech Poznań,4:1 (1:0),
505,21/02/2016,14:30,Zagłębie Lubin,-,Legia Warszawa,1:2 (0:2),
506,,17:00,Górnik Zabrze,-,Ruch Chorzów,0:2 (0:1),
507,22/02/2016,17:00,Wisła Kraków,-,Górnik Łęczna,1:1 (1:0),
508,26/02/2016,17:00,Śląsk Wrocław,-,Górnik Zabrze,0:0 (0:0),
509,,19:30,KS Cracovia,-,Zagłębie Lubin,1:2 (0:1),
510,27/02/2016,14:30,Górnik Łęczna,-,Korona Kielce,3:2 (2:2),
511,,17:00,Lechia Gdańsk,-,Piast Gliwice,3:1 (2:0),
512,,19:30,Wisła Kraków,-,Podbeskidzie Bielsko-Biała,1:2 (1:0),
513,28/02/2016,14:30,Lech Poznań,-,Jagiellonia Białystok,0:2 (0:2),
514,,14:30,Pogoń Szczecin,-,Bruk-Bet Termalica Nieciecza,1:1 (0:0),
515,,17:00,Legia Warszawa,-,Ruch Chorzów,2:0 (1:0),
516,01/03/2016,17:00,Podbeskidzie Bielsko-Biała,-,Górnik Łęczna,2:0 (0:0),
517,,19:30,Zagłębie Lubin,-,Lechia Gdańsk,1:0 (0:0),
518,02/03/2016,17:00,Ruch Chorzów,-,KS Cracovia,2:3 (2:1),
519,,17:00,Bruk-Bet Termalica Nieciecza,-,Legia Warszawa,3:0 (1:0),
520,,19:30,Jagiellonia Białystok,-,Pogoń Szczecin,0:0 (0:0),
521,,19:30,Górnik Zabrze,-,Lech Poznań,0:2 (0:1),
522,08/03/2016,17:00,Piast Gliwice,-,Śląsk Wrocław,1:0 (1:0),
523,,17:00,Korona Kielce,-,Wisła Kraków,1:1 (0:1),
524,04/03/2016,17:00,Podbeskidzie Bielsko-Biała,-,Korona Kielce,1:1 (1:0),
525,,19:30,Wisła Kraków,-,Piast Gliwice,1:1 (0:1),
526,05/03/2016,14:30,Górnik Łęczna,-,Bruk-Bet Termalica Nieciecza,1:2 (0:1),
527,,17:00,Śląsk Wrocław,-,Zagłębie Lubin,0:2 (0:2),
528,,19:30,Legia Warszawa,-,Górnik Zabrze,3:1 (1:1),
529,06/03/2016,14:30,Lechia Gdańsk,-,Jagiellonia Białystok,5:1 (3:0),
530,,17:00,Lech Poznań,-,KS Cracovia,2:1 (1:1),
531,07/03/2016,17:00,Pogoń Szczecin,-,Ruch Chorzów,2:3 (2:1),
532,11/03/2016,17:00,Korona Kielce,-,Śląsk Wrocław,2:2 (0:1),
533,,19:30,Piast Gliwice,-,Podbeskidzie Bielsko-Biała,3:2 (1:1),
534,12/03/2016,14:30,Jagiellonia Białystok,-,Górnik Łęczna,1:0 (0:0),
535,,17:00,KS Cracovia,-,Legia Warszawa,1:2 (1:1),
536,,19:30,Ruch Chorzów,-,Lech Poznań,1:3 (0:1),
537,13/03/2016,14:30,Zagłębie Lubin,-,Pogoń Szczecin,1:1 (0:1),
538,,17:00,Górnik Zabrze,-,Lechia Gdańsk,1:1 (0:0),
539,14/03/2016,17:00,Bruk-Bet Termalica Nieciecza,-,Wisła Kraków,2:4 (1:2),
540,18/03/2016,17:00,Korona Kielce,-,Piast Gliwice,1:1 (1:0),
541,,19:30,Wisła Kraków,-,Jagiellonia Białystok,5:1 (4:0),
542,19/03/2016,14:30,Podbeskidzie Bielsko-Biała,-,Górnik Zabrze,0:0 (0:0),
543,,17:00,Śląsk Wrocław,-,Ruch Chorzów,0:0 (0:0),
544,,19:30,Lech Poznań,-,Legia Warszawa,0:2 (0:2),
545,20/03/2016,14:30,Górnik Łęczna,-,Zagłębie Lubin,0:2 (0:1),
546,,14:30,Lechia Gdańsk,-,Bruk-Bet Termalica Nieciecza,1:1 (1:0),
547,,17:00,Pogoń Szczecin,-,KS Cracovia,2:2 (1:1),
548,01/04/2016,17:00,Górnik Zabrze,-,Pogoń Szczecin,1:1 (1:0),
549,,19:30,Lech Poznań,-,Śląsk Wrocław,0:1 (0:1),
550,02/04/2016,14:30,Bruk-Bet Termalica Nieciecza,-,Korona Kielce,0:1 (0:0),
551,,17:00,KS Cracovia,-,Górnik Łęczna,0:0 (0:0),
552,,19:30,Legia Warszawa,-,Lechia Gdańsk,1:1 (1:0),
553,03/04/2016,14:30,Zagłębie Lubin,-,Piast Gliwice,4:1 (2:0),
554,,17:00,Ruch Chorzów,-,Wisła Kraków,2:3 (1:1),
555,04/04/2016,17:00,Jagiellonia Białystok,-,Podbeskidzie Bielsko-Biała,0:3 (0:2),
556,09/04/2016,17:00,Piast Gliwice,-,Jagiellonia Białystok,2:0 (1:0),
557,,17:00,Wisła Kraków,-,Zagłębie Lubin,1:1 (1:0),
558,,17:00,Podbeskidzie Bielsko-Biała,-,Bruk-Bet Termalica Nieciecza,2:0 (0:0),
559,,17:00,Korona Kielce,-,Górnik Zabrze,2:1 (1:1),
560,,17:00,Lechia Gdańsk,-,Ruch Chorzów,2:0 (2:0),
561,,17:00,Śląsk Wrocław,-,KS Cracovia,2:1 (0:1),
562,,17:00,Pogoń Szczecin,-,Legia Warszawa,0:0 (0:0),
563,,17:00,Górnik Łęczna,-,Lech Poznań,0:1 (0:1),
564,14/07/2017,17:00,Wisła Płock,-,Lechia Gdańsk,0:2 (0:2),
565,,19:30,Pogoń Szczecin,-,Wisła Kraków,1:2 (1:2),
566,15/07/2017,17:00,KS Cracovia,-,Piast Gliwice,1:1 (1:1),
567,,19:30,Górnik Zabrze,-,Legia Warszawa,3:1 (2:0),
568,16/07/2017,14:30,Arka Gdynia,-,Śląsk Wrocław,2:0 (0:0),
569,,14:30,Bruk-Bet Termalica Nieciecza,-,Jagiellonia Białystok,0:1 (0:0),
570,,17:00,Lech Poznań,-,Sandecja Nowy Sącz,0:0 (0:0),
571,17/07/2017,17:00,Korona Kielce,-,Zagłębie Lubin,0:1 (0:0),
572,21/07/2017,17:00,Sandecja Nowy Sącz,-,Arka Gdynia,0:0 (0:0),
573,,19:30,Wisła Kraków,-,Bruk-Bet Termalica Nieciecza,1:0 (0:0),
574,22/07/2017,14:30,Piast Gliwice,-,Pogoń Szczecin,1:2 (0:0),
575,,17:00,Lechia Gdańsk,-,KS Cracovia,0:1 (0:0),
576,,19:30,Legia Warszawa,-,Korona Kielce,1:1 (0:0),
577,23/07/2017,14:30,Wisła Płock,-,Lech Poznań,1:0 (0:0),
578,,17:00,Jagiellonia Białystok,-,Górnik Zabrze,2:1 (0:0),
579,24/07/2017,17:00,Zagłębie Lubin,-,Śląsk Wrocław,1:0 (0:0),
580,28/07/2017,17:00,Bruk-Bet Termalica Nieciecza,-,Zagłębie Lubin,1:1 (0:0),
581,,19:30,Śląsk Wrocław,-,Lechia Gdańsk,3:2 (2:0),
582,29/07/2017,17:00,Legia Warszawa,-,Sandecja Nowy Sącz,2:0 (0:0),
583,,19:30,Górnik Zabrze,-,Wisła Kraków,3:2 (1:0),
584,30/07/2017,14:30,Arka Gdynia,-,Wisła Płock,1:1 (1:1),
585,,14:30,Pogoń Szczecin,-,Jagiellonia Białystok,0:1 (0:0),
586,,17:00,Lech Poznań,-,Piast Gliwice,5:1 (2:0),
587,31/07/2017,17:00,Korona Kielce,-,KS Cracovia,4:2 (3:2),
588,04/08/2017,17:00,Piast Gliwice,-,Śląsk Wrocław,1:1 (1:1),
589,,19:30,Wisła Płock,-,Wisła Kraków,0:1 (0:0),
590,05/08/2017,14:30,Lechia Gdańsk,-,Górnik Zabrze,1:1 (0:1),
591,,17:00,Zagłębie Lubin,-,Pogoń Szczecin,3:0 (2:0),
592,,19:30,Bruk-Bet Termalica Nieciecza,-,Legia Warszawa,1:0 (0:0),
593,06/08/2017,14:30,Jagiellonia Białystok,-,Sandecja Nowy Sącz,1:3 (1:1),
594,,17:00,KS Cracovia,-,Lech Poznań,0:2 (0:0),
595,07/08/2017,17:00,Arka Gdynia,-,Korona Kielce,0:0 (0:0),
596,11/08/2017,19:30,Legia Warszawa,-,Piast Gliwice,3:1 (1:0),
597,12/08/2017,14:30,Sandecja Nowy Sącz,-,Wisła Płock,0:1 (0:1),
598,,17:00,Lech Poznań,-,Zagłębie Lubin,1:1 (0:0),
599,,19:30,Wisła Kraków,-,KS Cracovia,2:1 (0:1),
600,13/08/2017,14:30,Górnik Zabrze,-,Arka Gdynia,1:1 (0:0),
601,,17:00,Korona Kielce,-,Jagiellonia Białystok,2:3 (1:1),
602,14/08/2017,17:00,Pogoń Szczecin,-,Lechia Gdańsk,0:0 (0:0),
603,15/08/2017,14:30,Śląsk Wrocław,-,Bruk-Bet Termalica Nieciecza,1:1 (0:0),
604,18/08/2017,17:00,Lechia Gdańsk,-,Sandecja Nowy Sącz,2:3 (0:2),
605,,19:30,KS Cracovia,-,Górnik Zabrze,3:3 (1:2),
606,19/08/2017,14:30,Arka Gdynia,-,Pogoń Szczecin,0:3 (0:1),
607,,17:00,Piast Gliwice,-,Korona Kielce,2:0 (0:0),
608,,19:30,Jagiellonia Białystok,-,Śląsk Wrocław,1:1 (0:0),
609,20/08/2017,14:30,Wisła Płock,-,Legia Warszawa,0:1 (0:1),
610,,17:00,Bruk-Bet Termalica Nieciecza,-,Lech Poznań,1:3 (0:1),
611,21/08/2017,17:00,Zagłębie Lubin,-,Wisła Kraków,3:0 (1:0),
612,25/08/2017,17:00,Górnik Zabrze,-,Wisła Płock,4:0 (2:0),
613,,19:30,Śląsk Wrocław,-,KS Cracovia,2:1 (1:1),
614,26/08/2017,14:30,Korona Kielce,-,Bruk-Bet Termalica Nieciecza,2:1 (1:0),
615,,17:00,Jagiellonia Białystok,-,Piast Gliwice,0:1 (0:0),
616,,19:30,Wisła Kraków,-,Lechia Gdańsk,1:1 (1:0),
617,27/08/2017,14:30,Lech Poznań,-,Arka Gdynia,3:0 (1:0),
618,,14:30,Sandecja Nowy Sącz,-,Pogoń Szczecin,2:1 (0:1),
619,,17:00,Legia Warszawa,-,Zagłębie Lubin,2:1 (0:0),
620,08/09/2017,17:00,Zagłębie Lubin,-,Wisła Płock,2:2 (2:0),
621,,19:30,Arka Gdynia,-,Wisła Kraków,3:1 (2:1),
622,09/09/2017,14:30,Korona Kielce,-,Sandecja Nowy Sącz,1:0 (0:0),
623,,17:00,Śląsk Wrocław,-,Legia Warszawa,2:1 (0:1),
624,,19:30,KS Cracovia,-,Jagiellonia Białystok,1:1 (1:0),
625,10/09/2017,14:30,Bruk-Bet Termalica Nieciecza,-,Górnik Zabrze,1:2 (1:1),
626,,17:00,Pogoń Szczecin,-,Lech Poznań,0:0 (0:0),
627,11/09/2017,17:00,Piast Gliwice,-,Lechia Gdańsk,1:2 (1:1),
628,15/09/2017,17:00,Arka Gdynia,-,Zagłębie Lubin,1:1 (0:0),
629,,19:30,Lech Poznań,-,Korona Kielce,1:0 (1:0),
630,16/09/2017,14:30,Wisła Płock,-,Pogoń Szczecin,3:1 (0:1),
631,,17:00,Górnik Zabrze,-,Śląsk Wrocław,2:2 (1:0),
632,,19:30,Wisła Kraków,-,Piast Gliwice,2:0 (0:0),
633,17/09/2017,14:30,Sandecja Nowy Sącz,-,Bruk-Bet Termalica Nieciecza,1:0 (0:0),
634,,17:00,Legia Warszawa,-,KS Cracovia,1:0 (0:0),
635,18/09/2017,17:00,Lechia Gdańsk,-,Jagiellonia Białystok,3:3 (1:2),
636,22/09/2017,17:00,Piast Gliwice,-,Arka Gdynia,0:1 (0:0),
637,,19:30,Śląsk Wrocław,-,Lech Poznań,2:0 (2:0),
638,23/09/2017,14:30,Bruk-Bet Termalica Nieciecza,-,Lechia Gdańsk,2:1 (0:0),
639,,17:00,Pogoń Szczecin,-,Górnik Zabrze,1:2 (0:0),
640,,19:30,Korona Kielce,-,Wisła Kraków,2:1 (1:1),
641,24/09/2017,14:30,Zagłębie Lubin,-,Sandecja Nowy Sącz,1:0 (0:0),
642,,17:00,Jagiellonia Białystok,-,Legia Warszawa,1:0 (0:0),
643,25/09/2017,17:00,KS Cracovia,-,Wisła Płock,1:3 (0:0),
644,29/09/2017,17:00,Sandecja Nowy Sącz,-,Śląsk Wrocław,1:1 (1:1),
645,,19:30,Arka Gdynia,-,KS Cracovia,1:1 (0:0),
646,30/09/2017,14:30,Lechia Gdańsk,-,Zagłębie Lubin,1:0 (0:0),
647,,17:00,Pogoń Szczecin,-,Korona Kielce,0:0 (0:0),
648,,19:30,Wisła Kraków,-,Jagiellonia Białystok,0:0 (0:0),
